0.163194 0.000077
0.164583 0.000078
0.165972 0.000080
0.167361 0.000081
0.168750 0.000083
0.170139 0.000084
0.171528 0.000086
0.172917 0.000087
0.174306 0.000089
0.175694 0.000091
0.177083 0.000092
0.178472 0.000094
0.179861 0.000096
0.181250 0.000097
0.182639 0.000099
0.184028 0.000101
0.185417 0.000102
0.186806 0.000104
0.188194 0.000106
0.189583 0.000107
0.190972 0.000109
0.192361 0.000111
0.193750 0.000113
0.195139 0.000115
0.196528 0.000116
0.197917 0.000118
0.199306 0.000120
0.200694 0.000122
0.202083 0.000124
0.203472 0.000126
0.204861 0.000128
0.206250 0.000130
0.207639 0.000132
0.209028 0.000134
0.210417 0.000136
0.211805 0.000138
0.213194 0.000140
0.214583 0.000142
0.215972 0.000144
0.217361 0.000146
0.218750 0.000148
0.220139 0.000150
0.221528 0.000152
0.222917 0.000154
0.224305 0.000156
0.225694 0.000158
0.227083 0.000161
0.228472 0.000163
0.229861 0.000165
0.231250 0.000167
0.232639 0.000169
0.234028 0.000172
0.235417 0.000174
0.236805 0.000176
0.238194 0.000179
0.239583 0.000181
0.240972 0.000183
0.242361 0.000186
0.243750 0.000188
0.245139 0.000190
0.246528 0.000193
0.247917 0.000195
0.249305 0.000198
0.250694 0.000200
0.252083 0.000202
0.253472 0.000205
0.254861 0.000207
0.256250 0.000210
0.257639 0.000213
0.259028 0.000215
0.260417 0.000218
0.261805 0.000220
0.263194 0.000223
0.264583 0.000225
0.265972 0.000228
0.267361 0.000231
0.268750 0.000233
0.270139 0.000236
0.271528 0.000239
0.272917 0.000242
0.274305 0.000244
0.275694 0.000247
0.277083 0.000250
0.278472 0.000253
0.279861 0.000255
0.281250 0.000258
0.282639 0.000261
0.284028 0.000264
0.285416 0.000267
0.286805 0.000270
0.288194 0.000273
0.289583 0.000276
0.290972 0.000279
0.292361 0.000282
0.293750 0.000285
0.295139 0.000288
0.296528 0.000291
0.297916 0.000294
0.299305 0.000297
0.300694 0.000300
0.302083 0.000303
0.303472 0.000306
0.304861 0.000309
0.306250 0.000312
0.307639 0.000315
0.309028 0.000318
0.310416 0.000322
0.311805 0.000325
0.313194 0.000328
0.314583 0.000331
0.315972 0.000335
0.317361 0.000338
0.318750 0.000341
0.320139 0.000345
0.321528 0.000348
0.322916 0.000351
0.324305 0.000355
0.325694 0.000358
0.327083 0.000361
0.328472 0.000365
0.329861 0.000368
0.331250 0.000372
0.332639 0.000375
0.334027 0.000379
0.335416 0.000382
0.336805 0.000386
0.338194 0.000389
0.339583 0.000393
0.340972 0.000397
0.342361 0.000400
0.343750 0.000404
0.345139 0.000407
0.346527 0.000411
0.347916 0.000415
0.349305 0.000418
0.350694 0.000422
0.352083 0.000426
0.353472 0.000430
0.354861 0.000433
0.356250 0.000437
0.357638 0.000441
0.359027 0.000445
0.360416 0.000449
0.361805 0.000453
0.363194 0.000457
0.364583 0.000460
0.365972 0.000464
0.367361 0.000468
0.368750 0.000472
0.370138 0.000476
0.371527 0.000480
0.372916 0.000484
0.374305 0.000488
0.375694 0.000492
0.377083 0.000496
0.378472 0.000501
0.379861 0.000505
0.381250 0.000509
0.382638 0.000513
0.384027 0.000517
0.385416 0.000521
0.386805 0.000526
0.388194 0.000530
0.389583 0.000534
0.390972 0.000538
0.392361 0.000543
0.393749 0.000547
0.395138 0.000551
0.396527 0.000556
0.397916 0.000560
0.399305 0.000564
0.400694 0.000569
0.402083 0.000573
0.403472 0.000578
0.404861 0.000582
0.406249 0.000587
0.407638 0.000591
0.409027 0.000596
0.410416 0.000600
0.411805 0.000605
0.413194 0.000609
0.414583 0.000614
0.415972 0.000619
0.417360 0.000623
0.418749 0.000628
0.420138 0.000633
0.421527 0.000637
0.422916 0.000642
0.424305 0.000647
0.425694 0.000651
0.427083 0.000656
0.428471 0.000661
0.429860 0.000666
0.431249 0.000671
0.432638 0.000676
0.434027 0.000680
0.435416 0.000685
0.436805 0.000690
0.438194 0.000695
0.439583 0.000700
0.440971 0.000705
0.442360 0.000710
0.443749 0.000715
0.445138 0.000720
0.446527 0.000725
0.447916 0.000730
0.449305 0.000735
0.450694 0.000741
0.452082 0.000746
0.453471 0.000751
0.454860 0.000756
0.456249 0.000761
0.457638 0.000767
0.459027 0.000772
0.460416 0.000777
0.461805 0.000782
0.463193 0.000788
0.464582 0.000793
0.465971 0.000798
0.467360 0.000804
0.468749 0.000809
0.470138 0.000815
0.471527 0.000820
0.472916 0.000825
0.474305 0.000831
0.475693 0.000836
0.477082 0.000842
0.478471 0.000847
0.479860 0.000853
0.481249 0.000859
0.482638 0.000864
0.484027 0.000870
0.485416 0.000875
0.486804 0.000881
0.488193 0.000887
0.489582 0.000893
0.490971 0.000898
0.492360 0.000904
0.493749 0.000910
0.495138 0.000916
0.496527 0.000921
0.497915 0.000927
0.499304 0.000933
0.500693 0.000939
0.502082 0.000945
0.503471 0.000951
0.504860 0.000957
0.506249 0.000963
0.507638 0.000969
0.509026 0.000975
0.510415 0.000981
0.511804 0.000987
0.513193 0.000993
0.514582 0.000999
0.515971 0.001005
0.517360 0.001011
0.518749 0.001017
0.520137 0.001023
0.521526 0.001030
0.522915 0.001036
0.524304 0.001042
0.525693 0.001048
0.527082 0.001055
0.528471 0.001061
0.529860 0.001067
0.531248 0.001074
0.532637 0.001080
0.534026 0.001086
0.535415 0.001093
0.536804 0.001099
0.538193 0.001106
0.539582 0.001112
0.540971 0.001119
0.542359 0.001125
0.543748 0.001132
0.545137 0.001138
0.546526 0.001145
0.547915 0.001152
0.549304 0.001158
0.550693 0.001165
0.552082 0.001172
0.553470 0.001178
0.554859 0.001185
0.556248 0.001192
0.557637 0.001199
0.559026 0.001205
0.560415 0.001212
0.561804 0.001219
0.563193 0.001226
0.564581 0.001233
0.565970 0.001240
0.567359 0.001247
0.568748 0.001254
0.570137 0.001260
0.571526 0.001267
0.572915 0.001275
0.574303 0.001282
0.575692 0.001289
0.577081 0.001296
0.578470 0.001303
0.579859 0.001310
0.581248 0.001317
0.582637 0.001324
0.584026 0.001331
0.585414 0.001339
0.586803 0.001346
0.588192 0.001353
0.589581 0.001361
0.590970 0.001368
0.592359 0.001375
0.593748 0.001383
0.595137 0.001390
0.596525 0.001397
0.597914 0.001405
0.599303 0.001412
0.600692 0.001420
0.602081 0.001427
0.603470 0.001435
0.604859 0.001442
0.606247 0.001450
0.607636 0.001457
0.609025 0.001465
0.610414 0.001473
0.611803 0.001480
0.613192 0.001488
0.614581 0.001496
0.615970 0.001504
0.617358 0.001511
0.618747 0.001519
0.620136 0.001527
0.621525 0.001535
0.622914 0.001543
0.624303 0.001550
0.625692 0.001558
0.627080 0.001566
0.628469 0.001574
0.629858 0.001582
0.631247 0.001590
0.632636 0.001598
0.634025 0.001606
0.635414 0.001614
0.636803 0.001622
0.638191 0.001630
0.639580 0.001639
0.640969 0.001647
0.642358 0.001655
0.643747 0.001663
0.645136 0.001671
0.646525 0.001680
0.647913 0.001688
0.649302 0.001696
0.650691 0.001705
0.652080 0.001713
0.653469 0.001721
0.654858 0.001730
0.656247 0.001738
0.657636 0.001747
0.659024 0.001755
0.660413 0.001764
0.661802 0.001772
0.663191 0.001781
0.664580 0.001789
0.665969 0.001798
0.667358 0.001806
0.668746 0.001815
0.670135 0.001824
0.671524 0.001832
0.672913 0.001841
0.674302 0.001850
0.675691 0.001859
0.677080 0.001867
0.678468 0.001876
0.679857 0.001885
0.681246 0.001894
0.682635 0.001903
0.684024 0.001912
0.685413 0.001921
0.686802 0.001930
0.688190 0.001939
0.689579 0.001948
0.690968 0.001957
0.692357 0.001966
0.693746 0.001975
0.695135 0.001984
0.696524 0.001993
0.697912 0.002002
0.699301 0.002011
0.700690 0.002021
0.702079 0.002030
0.703468 0.002039
0.704857 0.002048
0.706246 0.002058
0.707634 0.002067
0.709023 0.002076
0.710412 0.002086
0.711801 0.002095
0.713190 0.002105
0.714579 0.002114
0.715968 0.002124
0.717356 0.002133
0.718745 0.002143
0.720134 0.002152
0.721523 0.002162
0.722912 0.002171
0.724301 0.002181
0.725690 0.002191
0.727078 0.002200
0.728467 0.002210
0.729856 0.002220
0.731245 0.002230
0.732634 0.002239
0.734023 0.002249
0.735412 0.002259
0.736800 0.002269
0.738189 0.002279
0.739578 0.002289
0.740967 0.002299
0.742356 0.002309
0.743745 0.002319
0.745134 0.002329
0.746522 0.002339
0.747911 0.002349
0.749300 0.002359
0.750689 0.002369
0.752078 0.002379
0.753467 0.002389
0.754856 0.002400
0.756244 0.002410
0.757633 0.002420
0.759022 0.002430
0.760411 0.002441
0.761800 0.002451
0.763189 0.002461
0.764577 0.002472
0.765966 0.002482
0.767355 0.002492
0.768744 0.002503
0.770133 0.002513
0.771522 0.002524
0.772911 0.002534
0.774299 0.002545
0.775688 0.002556
0.777077 0.002566
0.778466 0.002577
0.779855 0.002588
0.781244 0.002598
0.782633 0.002609
0.784021 0.002620
0.785410 0.002631
0.786799 0.002641
0.788188 0.002652
0.789577 0.002663
0.790966 0.002674
0.792354 0.002685
0.793743 0.002696
0.795132 0.002707
0.796521 0.002718
0.797910 0.002729
0.799299 0.002740
0.800688 0.002751
0.802076 0.002762
0.803465 0.002773
0.804854 0.002784
0.806243 0.002795
0.807632 0.002807
0.809021 0.002818
0.810409 0.002829
0.811798 0.002840
0.813187 0.002852
0.814576 0.002863
0.815965 0.002874
0.817354 0.002886
0.818742 0.002897
0.820131 0.002909
0.821520 0.002920
0.822909 0.002932
0.824298 0.002943
0.825687 0.002955
0.827076 0.002966
0.828464 0.002978
0.829853 0.002990
0.831242 0.003001
0.832631 0.003013
0.834020 0.003025
0.835409 0.003036
0.836797 0.003048
0.838186 0.003060
0.839575 0.003072
0.840964 0.003084
0.842353 0.003095
0.843742 0.003107
0.845130 0.003119
0.846519 0.003131
0.847908 0.003143
0.849297 0.003155
0.850686 0.003167
0.852075 0.003179
0.853463 0.003192
0.854852 0.003204
0.856241 0.003216
0.857630 0.003228
0.859019 0.003240
0.860408 0.003252
0.861796 0.003265
0.863185 0.003277
0.864574 0.003289
0.865963 0.003302
0.867352 0.003314
0.868741 0.003326
0.870129 0.003339
0.871518 0.003351
0.872907 0.003364
0.874296 0.003376
0.875685 0.003389
0.877074 0.003402
0.878462 0.003414
0.879851 0.003427
0.881240 0.003439
0.882629 0.003452
0.884018 0.003465
0.885407 0.003478
0.886795 0.003490
0.888184 0.003503
0.889573 0.003516
0.890962 0.003529
0.892351 0.003542
0.893740 0.003555
0.895128 0.003568
0.896517 0.003581
0.897906 0.003594
0.899295 0.003607
0.900684 0.003620
0.902073 0.003633
0.903461 0.003646
0.904850 0.003659
0.906239 0.003672
0.907628 0.003685
0.909017 0.003699
0.910406 0.003712
0.911794 0.003725
0.913183 0.003738
0.914572 0.003752
0.915961 0.003765
0.917350 0.003779
0.918738 0.003792
0.920127 0.003805
0.921516 0.003819
0.922905 0.003832
0.924294 0.003846
0.925683 0.003859
0.927071 0.003873
0.928460 0.003887
0.929849 0.003900
0.931238 0.003914
0.932627 0.003928
0.934016 0.003942
0.935404 0.003955
0.936793 0.003969
0.938182 0.003983
0.939571 0.003997
0.940960 0.004011
0.942348 0.004025
0.943737 0.004039
0.945126 0.004053
0.946515 0.004067
0.947904 0.004081
0.949293 0.004095
0.950681 0.004109
0.952070 0.004123
0.953459 0.004137
0.954848 0.004151
0.956237 0.004165
0.957625 0.004180
0.959014 0.004194
0.960403 0.004208
0.961792 0.004223
0.963181 0.004237
0.964570 0.004251
0.965958 0.004266
0.967347 0.004280
0.968736 0.004295
0.970125 0.004309
0.971514 0.004324
0.972902 0.004338
0.974291 0.004353
0.975680 0.004367
0.977069 0.004382
0.978458 0.004397
0.979846 0.004412
0.981235 0.004426
0.982624 0.004441
0.984013 0.004456
0.985402 0.004471
0.986790 0.004486
0.988179 0.004500
0.989568 0.004515
0.990957 0.004530
0.992346 0.004545
0.993735 0.004560
0.995123 0.004575
0.996512 0.004590
0.997901 0.004606
0.999290 0.004621
1.000679 0.004636
1.002067 0.004651
1.003456 0.004666
1.004845 0.004681
1.006234 0.004697
1.007623 0.004712
1.009011 0.004727
1.010400 0.004743
1.011789 0.004758
1.013178 0.004774
1.014567 0.004789
1.015955 0.004805
1.017344 0.004820
1.018733 0.004836
1.020122 0.004851
1.021511 0.004867
1.022899 0.004883
1.024288 0.004898
1.025677 0.004914
1.027066 0.004930
1.028455 0.004945
1.029843 0.004961
1.031232 0.004977
1.032621 0.004993
1.034010 0.005009
1.035399 0.005025
1.036787 0.005041
1.038176 0.005057
1.039565 0.005073
1.040954 0.005089
1.042343 0.005105
1.043731 0.005121
1.045120 0.005137
1.046509 0.005153
1.047898 0.005169
1.049287 0.005186
1.050675 0.005202
1.052064 0.005218
1.053453 0.005235
1.054842 0.005251
1.056231 0.005267
1.057619 0.005284
1.059008 0.005300
1.060397 0.005317
1.061786 0.005333
1.063174 0.005350
1.064563 0.005366
1.065952 0.005383
1.067341 0.005400
1.068730 0.005416
1.070118 0.005433
1.071507 0.005450
1.072896 0.005466
1.074285 0.005483
1.075674 0.005500
1.077062 0.005517
1.078451 0.005534
1.079840 0.005551
1.081229 0.005568
1.082618 0.005585
1.084006 0.005602
1.085395 0.005619
1.086784 0.005636
1.088173 0.005653
1.089561 0.005670
1.090950 0.005687
1.092339 0.005704
1.093728 0.005722
1.095117 0.005739
1.096505 0.005756
1.097894 0.005773
1.099283 0.005791
1.100672 0.005808
1.102060 0.005826
1.103449 0.005843
1.104838 0.005861
1.106227 0.005878
1.107616 0.005896
1.109004 0.005913
1.110393 0.005931
1.111782 0.005948
1.113171 0.005966
1.114559 0.005984
1.115948 0.006002
1.117337 0.006019
1.118726 0.006037
1.120115 0.006055
1.121503 0.006073
1.122892 0.006091
1.124281 0.006109
1.125670 0.006127
1.127058 0.006145
1.128447 0.006163
1.129836 0.006181
1.131225 0.006199
1.132614 0.006217
1.134002 0.006235
1.135391 0.006253
1.136780 0.006272
1.138169 0.006290
1.139557 0.006308
1.140946 0.006326
1.142335 0.006345
1.143724 0.006363
1.145112 0.006382
1.146501 0.006400
1.147890 0.006419
1.149279 0.006437
1.150667 0.006456
1.152056 0.006474
1.153445 0.006493
1.154834 0.006511
1.156223 0.006530
1.157611 0.006549
1.159000 0.006568
1.160389 0.006586
1.161778 0.006605
1.163166 0.006624
1.164555 0.006643
1.165944 0.006662
1.167333 0.006681
1.168721 0.006700
1.170110 0.006719
1.171499 0.006738
1.172888 0.006757
1.174276 0.006776
1.175665 0.006795
1.177054 0.006814
1.178443 0.006833
1.179831 0.006853
1.181220 0.006872
1.182609 0.006891
1.183998 0.006911
1.185386 0.006930
1.186775 0.006949
1.188164 0.006969
1.189553 0.006988
1.190941 0.007008
1.192330 0.007027
1.193719 0.007047
1.195108 0.007067
1.196496 0.007086
1.197885 0.007106
1.199274 0.007126
1.200663 0.007145
1.202051 0.007165
1.203440 0.007185
1.204829 0.007205
1.206218 0.007225
1.207606 0.007244
1.208995 0.007264
1.210384 0.007284
1.211773 0.007304
1.213161 0.007324
1.214550 0.007345
1.215939 0.007365
1.217328 0.007385
1.218716 0.007405
1.220105 0.007425
1.221494 0.007445
1.222883 0.007466
1.224271 0.007486
1.225660 0.007506
1.227049 0.007527
1.228438 0.007547
1.229826 0.007568
1.231215 0.007588
1.232604 0.007609
1.233993 0.007629
1.235381 0.007650
1.236770 0.007670
1.238159 0.007691
1.239548 0.007712
1.240936 0.007732
1.242325 0.007753
1.243714 0.007774
1.245102 0.007795
1.246491 0.007815
1.247880 0.007836
1.249269 0.007857
1.250657 0.007878
1.252046 0.007899
1.253435 0.007920
1.254824 0.007941
1.256212 0.007962
1.257601 0.007984
1.258990 0.008005
1.260378 0.008026
1.261767 0.008047
1.263156 0.008068
1.264545 0.008090
1.265933 0.008111
1.267322 0.008132
1.268711 0.008154
1.270100 0.008175
1.271488 0.008197
1.272877 0.008218
1.274266 0.008240
1.275654 0.008261
1.277043 0.008283
1.278432 0.008304
1.279821 0.008326
1.281209 0.008348
1.282598 0.008370
1.283987 0.008391
1.285375 0.008413
1.286764 0.008435
1.288153 0.008457
1.289542 0.008479
1.290930 0.008501
1.292319 0.008523
1.293708 0.008545
1.295096 0.008567
1.296485 0.008589
1.297874 0.008611
1.299263 0.008633
1.300651 0.008655
1.302040 0.008678
1.303429 0.008700
1.304817 0.008722
1.306206 0.008745
1.307595 0.008767
1.308984 0.008789
1.310372 0.008812
1.311761 0.008834
1.313150 0.008857
1.314538 0.008879
1.315927 0.008902
1.317316 0.008925
1.318705 0.008947
1.320093 0.008970
1.321482 0.008993
1.322871 0.009015
1.324259 0.009038
1.325648 0.009061
1.327037 0.009084
1.328425 0.009107
1.329814 0.009130
1.331203 0.009153
1.332592 0.009176
1.333980 0.009199
1.335369 0.009222
1.336758 0.009245
1.338146 0.009268
1.339535 0.009291
1.340924 0.009314
1.342312 0.009338
1.343701 0.009361
1.345090 0.009384
1.346478 0.009408
1.347867 0.009431
1.349256 0.009455
1.350645 0.009478
1.352033 0.009501
1.353422 0.009525
1.354811 0.009549
1.356199 0.009572
1.357588 0.009596
1.358977 0.009620
1.360365 0.009643
1.361754 0.009667
1.363143 0.009691
1.364531 0.009715
1.365920 0.009738
1.367309 0.009762
1.368697 0.009786
1.370086 0.009810
1.371475 0.009834
1.372864 0.009858
1.374252 0.009882
1.375641 0.009907
1.377030 0.009931
1.378418 0.009955
1.379807 0.009979
1.381196 0.010003
1.382584 0.010028
1.383973 0.010052
1.385362 0.010076
1.386750 0.010101
1.388139 0.010125
1.389528 0.010150
1.390916 0.010174
1.392305 0.010199
1.393694 0.010223
1.395082 0.010248
1.396471 0.010273
1.397860 0.010297
1.399248 0.010322
1.400637 0.010347
1.402026 0.010372
1.403414 0.010396
1.404803 0.010421
1.406192 0.010446
1.407580 0.010471
1.408969 0.010496
1.410358 0.010521
1.411746 0.010546
1.413135 0.010571
1.414524 0.010596
1.415912 0.010622
1.417301 0.010647
1.418690 0.010672
1.420078 0.010697
1.421467 0.010723
1.422856 0.010748
1.424244 0.010773
1.425633 0.010799
1.427022 0.010824
1.428410 0.010850
1.429799 0.010875
1.431188 0.010901
1.432576 0.010927
1.433965 0.010952
1.435353 0.010978
1.436742 0.011004
1.438131 0.011029
1.439519 0.011055
1.440908 0.011081
1.442297 0.011107
1.443685 0.011133
1.445074 0.011159
1.446463 0.011185
1.447851 0.011211
1.449240 0.011237
1.450629 0.011263
1.452017 0.011289
1.453406 0.011315
1.454795 0.011341
1.456183 0.011368
1.457572 0.011394
1.458960 0.011420
1.460349 0.011447
1.461738 0.011473
1.463126 0.011499
1.464515 0.011526
1.465904 0.011552
1.467292 0.011579
1.468681 0.011605
1.470070 0.011632
1.471458 0.011659
1.472847 0.011685
1.474235 0.011712
1.475624 0.011739
1.477013 0.011766
1.478401 0.011793
1.479790 0.011819
1.481179 0.011846
1.482567 0.011873
1.483956 0.011900
1.485344 0.011927
1.486733 0.011954
1.488122 0.011981
1.489510 0.012009
1.490899 0.012036
1.492288 0.012063
1.493676 0.012090
1.495065 0.012118
1.496453 0.012145
1.497842 0.012172
1.499231 0.012200
1.500619 0.012227
1.502008 0.012255
1.503397 0.012282
1.504785 0.012310
1.506174 0.012337
1.507562 0.012365
1.508951 0.012393
1.510340 0.012420
1.511728 0.012448
1.513117 0.012476
1.514505 0.012504
1.515894 0.012532
1.517283 0.012559
1.518671 0.012587
1.520060 0.012615
1.521448 0.012643
1.522837 0.012671
1.524226 0.012700
1.525614 0.012728
1.527003 0.012756
1.528392 0.012784
1.529780 0.012812
1.531169 0.012841
1.532557 0.012869
1.533946 0.012897
1.535335 0.012926
1.536723 0.012954
1.538112 0.012983
1.539500 0.013011
1.540889 0.013040
1.542277 0.013068
1.543666 0.013097
1.545055 0.013126
1.546443 0.013154
1.547832 0.013183
1.549220 0.013212
1.550609 0.013241
1.551998 0.013269
1.553386 0.013298
1.554775 0.013327
1.556163 0.013356
1.557552 0.013385
1.558941 0.013414
1.560329 0.013443
1.561718 0.013473
1.563106 0.013502
1.564495 0.013531
1.565883 0.013560
1.567272 0.013589
1.568661 0.013619
1.570049 0.013648
1.571438 0.013678
1.572826 0.013707
1.574215 0.013737
1.575604 0.013766
1.576992 0.013796
1.578381 0.013825
1.579769 0.013855
1.581158 0.013885
1.582546 0.013914
1.583935 0.013944
1.585324 0.013974
1.586712 0.014004
1.588101 0.014034
1.589489 0.014063
1.590878 0.014093
1.592266 0.014123
1.593655 0.014153
1.595043 0.014183
1.596432 0.014214
1.597821 0.014244
1.599209 0.014274
1.600598 0.014304
1.601986 0.014334
1.603375 0.014365
1.604763 0.014395
1.606152 0.014425
1.607541 0.014456
1.608929 0.014486
1.610318 0.014517
1.611706 0.014547
1.613095 0.014578
1.614483 0.014609
1.615872 0.014639
1.617260 0.014670
1.618649 0.014701
1.620037 0.014731
1.621426 0.014762
1.622815 0.014793
1.624203 0.014824
1.625592 0.014855
1.626980 0.014886
1.628369 0.014917
1.629757 0.014948
1.631146 0.014979
1.632534 0.015010
1.633923 0.015041
1.635311 0.015073
1.636700 0.015104
1.638089 0.015135
1.639477 0.015167
1.640866 0.015198
1.642254 0.015229
1.643643 0.015261
1.645031 0.015292
1.646420 0.015324
1.647808 0.015355
1.649197 0.015387
1.650585 0.015419
1.651974 0.015450
1.653362 0.015482
1.654751 0.015514
1.656139 0.015546
1.657528 0.015578
1.658916 0.015609
1.660305 0.015641
1.661693 0.015673
1.663082 0.015705
1.664471 0.015737
1.665859 0.015770
1.667248 0.015802
1.668636 0.015834
1.670025 0.015866
1.671413 0.015898
1.672802 0.015931
1.674190 0.015963
1.675579 0.015995
1.676967 0.016028
1.678356 0.016060
1.679744 0.016093
1.681133 0.016125
1.682521 0.016158
1.683910 0.016191
1.685298 0.016223
1.686687 0.016256
1.688075 0.016289
1.689464 0.016321
1.690852 0.016354
1.692241 0.016387
1.693629 0.016420
1.695018 0.016453
1.696406 0.016486
1.697795 0.016519
1.699183 0.016552
1.700572 0.016585
1.701960 0.016618
1.703349 0.016651
1.704737 0.016685
1.706126 0.016718
1.707514 0.016751
1.708903 0.016785
1.710291 0.016818
1.711680 0.016852
1.713068 0.016885
1.714457 0.016919
1.715845 0.016952
1.717234 0.016986
1.718622 0.017019
1.720010 0.017053
1.721399 0.017087
1.722787 0.017120
1.724176 0.017154
1.725564 0.017188
1.726953 0.017222
1.728341 0.017256
1.729730 0.017290
1.731118 0.017324
1.732507 0.017358
1.733895 0.017392
1.735284 0.017426
1.736672 0.017460
1.738061 0.017495
1.739449 0.017529
1.740838 0.017563
1.742226 0.017597
1.743615 0.017632
1.745003 0.017666
1.746391 0.017701
1.747780 0.017735
1.749168 0.017770
1.750557 0.017804
1.751945 0.017839
1.753334 0.017874
1.754722 0.017908
1.756111 0.017943
1.757499 0.017978
1.758888 0.018013
1.760276 0.018048
1.761664 0.018083
1.763053 0.018118
1.764441 0.018153
1.765830 0.018188
1.767218 0.018223
1.768607 0.018258
1.769995 0.018293
1.771384 0.018328
1.772772 0.018363
1.774160 0.018399
1.775549 0.018434
1.776937 0.018469
1.778326 0.018505
1.779714 0.018540
1.781103 0.018576
1.782491 0.018611
1.783879 0.018647
1.785268 0.018683
1.786656 0.018718
1.788045 0.018754
1.789433 0.018790
1.790822 0.018826
1.792210 0.018861
1.793598 0.018897
1.794987 0.018933
1.796375 0.018969
1.797764 0.019005
1.799152 0.019041
1.800541 0.019077
1.801929 0.019113
1.803317 0.019150
1.804706 0.019186
1.806094 0.019222
1.807483 0.019258
1.808871 0.019295
1.810260 0.019331
1.811648 0.019368
1.813036 0.019404
1.814425 0.019440
1.815813 0.019477
1.817202 0.019514
1.818590 0.019550
1.819978 0.019587
1.821367 0.019624
1.822755 0.019660
1.824144 0.019697
1.825532 0.019734
1.826920 0.019771
1.828309 0.019808
1.829697 0.019845
1.831086 0.019882
1.832474 0.019919
1.833862 0.019956
1.835251 0.019993
1.836639 0.020030
1.838028 0.020068
1.839416 0.020105
1.840804 0.020142
1.842193 0.020180
1.843581 0.020217
1.844969 0.020254
1.846358 0.020292
1.847746 0.020329
1.849135 0.020367
1.850523 0.020405
1.851911 0.020442
1.853300 0.020480
1.854688 0.020518
1.856076 0.020556
1.857465 0.020593
1.858853 0.020631
1.860242 0.020669
1.861630 0.020707
1.863018 0.020745
1.864407 0.020783
1.865795 0.020821
1.867183 0.020859
1.868572 0.020898
1.869960 0.020936
1.871349 0.020974
1.872737 0.021012
1.874125 0.021051
1.875514 0.021089
1.876902 0.021127
1.878290 0.021166
1.879679 0.021204
1.881067 0.021243
1.882455 0.021282
1.883844 0.021320
1.885232 0.021359
1.886620 0.021398
1.888009 0.021436
1.889397 0.021475
1.890785 0.021514
1.892174 0.021553
1.893562 0.021592
1.894950 0.021631
1.896339 0.021670
1.897727 0.021709
1.899116 0.021748
1.900504 0.021787
1.901892 0.021827
1.903281 0.021866
1.904669 0.021905
1.906057 0.021944
1.907446 0.021984
1.908834 0.022023
1.910222 0.022063
1.911611 0.022102
1.912999 0.022142
1.914387 0.022181
1.915775 0.022221
1.917164 0.022261
1.918552 0.022300
1.919940 0.022340
1.921329 0.022380
1.922717 0.022420
1.924105 0.022460
1.925494 0.022500
1.926882 0.022540
1.928270 0.022580
1.929659 0.022620
1.931047 0.022660
1.932435 0.022700
1.933824 0.022740
1.935212 0.022781
1.936600 0.022821
1.937988 0.022861
1.939377 0.022902
1.940765 0.022942
1.942153 0.022982
1.943542 0.023023
